track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Time,Sudan Archives,0nnLVTavERLZO9Yt5GsS8u,0.673,0.626,7,-6.183,1,0.0607,0.265,0.00129,0.242,0.187,119.85,audio_features,0nnLVTavERLZO9Yt5GsS8u,spotify:track:0nnLVTavERLZO9Yt5GsS8u,https://api.spotify.com/v1/tracks/0nnLVTavERLZO9Yt5GsS8u,https://api.spotify.com/v1/audio-analysis/0nnLVTavERLZO9Yt5GsS8u,98925,4
Sunshine Type,Turnover,7isRjc8qYpcFbUuReca8QB,0.634,0.642,6,-8.186,1,0.0243,0.452,0.0174,0.114,0.695,110.914,audio_features,7isRjc8qYpcFbUuReca8QB,spotify:track:7isRjc8qYpcFbUuReca8QB,https://api.spotify.com/v1/tracks/7isRjc8qYpcFbUuReca8QB,https://api.spotify.com/v1/audio-analysis/7isRjc8qYpcFbUuReca8QB,186624,4
New Day,The Surfing Magazines,53aJgLkRi6U9LLlpy8JLZh,0.52,0.792,11,-5.541,0,0.0394,9.11e-05,0.000281,0.708,0.827,129.373,audio_features,53aJgLkRi6U9LLlpy8JLZh,spotify:track:53aJgLkRi6U9LLlpy8JLZh,https://api.spotify.com/v1/tracks/53aJgLkRi6U9LLlpy8JLZh,https://api.spotify.com/v1/audio-analysis/53aJgLkRi6U9LLlpy8JLZh,154733,4
Thomas County Law,Iron & Wine,5J62njLWdhMgagD5cdZjcY,0.533,0.345,2,-10.601,1,0.0417,0.772,0.0208,0.107,0.667,159.991,audio_features,5J62njLWdhMgagD5cdZjcY,spotify:track:5J62njLWdhMgagD5cdZjcY,https://api.spotify.com/v1/tracks/5J62njLWdhMgagD5cdZjcY,https://api.spotify.com/v1/audio-analysis/5J62njLWdhMgagD5cdZjcY,204173,3
The Sweetest Meditation - Club Mix Radio Edit,Lord Echo,4L7JrcU6EZeXvbrScwqSni,0.874,0.706,4,-7.137,0,0.0723,0.0736,6.82e-05,0.183,0.778,114.898,audio_features,4L7JrcU6EZeXvbrScwqSni,spotify:track:4L7JrcU6EZeXvbrScwqSni,https://api.spotify.com/v1/tracks/4L7JrcU6EZeXvbrScwqSni,https://api.spotify.com/v1/audio-analysis/4L7JrcU6EZeXvbrScwqSni,223293,4
The Sweetest Meditation - Club Mix Radio Edit,Mara TK,4L7JrcU6EZeXvbrScwqSni,0.874,0.706,4,-7.137,0,0.0723,0.0736,6.82e-05,0.183,0.778,114.898,audio_features,4L7JrcU6EZeXvbrScwqSni,spotify:track:4L7JrcU6EZeXvbrScwqSni,https://api.spotify.com/v1/tracks/4L7JrcU6EZeXvbrScwqSni,https://api.spotify.com/v1/audio-analysis/4L7JrcU6EZeXvbrScwqSni,223293,4
How Was Your Day?,Mellow Fellow,2E01rRrzaz6TuwCdm27m4m,0.447,0.442,8,-11.221,0,0.0471,0.0472,0.000559,0.331,0.776,159.967,audio_features,2E01rRrzaz6TuwCdm27m4m,spotify:track:2E01rRrzaz6TuwCdm27m4m,https://api.spotify.com/v1/tracks/2E01rRrzaz6TuwCdm27m4m,https://api.spotify.com/v1/audio-analysis/2E01rRrzaz6TuwCdm27m4m,188787,4
How Was Your Day?,Clairo,2E01rRrzaz6TuwCdm27m4m,0.447,0.442,8,-11.221,0,0.0471,0.0472,0.000559,0.331,0.776,159.967,audio_features,2E01rRrzaz6TuwCdm27m4m,spotify:track:2E01rRrzaz6TuwCdm27m4m,https://api.spotify.com/v1/tracks/2E01rRrzaz6TuwCdm27m4m,https://api.spotify.com/v1/audio-analysis/2E01rRrzaz6TuwCdm27m4m,188787,4
Tiger,Joon Moon,2UUOoHrQn6sTXfVfsqpENO,0.703,0.579,5,-6.13,0,0.028,0.148,0.0,0.34,0.373,132.973,audio_features,2UUOoHrQn6sTXfVfsqpENO,spotify:track:2UUOoHrQn6sTXfVfsqpENO,https://api.spotify.com/v1/tracks/2UUOoHrQn6sTXfVfsqpENO,https://api.spotify.com/v1/audio-analysis/2UUOoHrQn6sTXfVfsqpENO,239250,4
63 Days,Atlas Genius,7ohqcy0MESjxurNED68okJ,0.68,0.701,1,-6.535,0,0.0991,0.0158,0.0,0.135,0.778,159.987,audio_features,7ohqcy0MESjxurNED68okJ,spotify:track:7ohqcy0MESjxurNED68okJ,https://api.spotify.com/v1/tracks/7ohqcy0MESjxurNED68okJ,https://api.spotify.com/v1/audio-analysis/7ohqcy0MESjxurNED68okJ,187880,4
It's Where The World Ends,Indian Wells,4eoLVepM7vQhtdVKBL7iGl,0.699,0.67,10,-7.125,0,0.0499,0.464,0.029,0.0638,0.33,120.007,audio_features,4eoLVepM7vQhtdVKBL7iGl,spotify:track:4eoLVepM7vQhtdVKBL7iGl,https://api.spotify.com/v1/tracks/4eoLVepM7vQhtdVKBL7iGl,https://api.spotify.com/v1/audio-analysis/4eoLVepM7vQhtdVKBL7iGl,361301,4
Night Song,The Lemon Twigs,1NMzUZQFv5rTNB76d4YPHo,0.5,0.903,2,-3.65,1,0.0916,0.361,0.0319,0.278,0.669,119.022,audio_features,1NMzUZQFv5rTNB76d4YPHo,spotify:track:1NMzUZQFv5rTNB76d4YPHo,https://api.spotify.com/v1/tracks/1NMzUZQFv5rTNB76d4YPHo,https://api.spotify.com/v1/audio-analysis/1NMzUZQFv5rTNB76d4YPHo,193613,4
Inner City Life - 2017 Rebuild,Goldie,2CbnFsuiRa0TKe0eUAedT0,0.544,0.878,11,-5.513,0,0.0743,0.00431,0.0704,0.0692,0.0673,155.003,audio_features,2CbnFsuiRa0TKe0eUAedT0,spotify:track:2CbnFsuiRa0TKe0eUAedT0,https://api.spotify.com/v1/tracks/2CbnFsuiRa0TKe0eUAedT0,https://api.spotify.com/v1/audio-analysis/2CbnFsuiRa0TKe0eUAedT0,424418,4
Inner City Life - 2017 Rebuild,Diane Charlemagne,2CbnFsuiRa0TKe0eUAedT0,0.544,0.878,11,-5.513,0,0.0743,0.00431,0.0704,0.0692,0.0673,155.003,audio_features,2CbnFsuiRa0TKe0eUAedT0,spotify:track:2CbnFsuiRa0TKe0eUAedT0,https://api.spotify.com/v1/tracks/2CbnFsuiRa0TKe0eUAedT0,https://api.spotify.com/v1/audio-analysis/2CbnFsuiRa0TKe0eUAedT0,424418,4
My Only Friend,Ill Spector,4BJPieJ44zehXy4zXND4Zx,0.605,0.772,7,-8.856,1,0.0591,0.153,0.0521,0.705,0.853,130.01,audio_features,4BJPieJ44zehXy4zXND4Zx,spotify:track:4BJPieJ44zehXy4zXND4Zx,https://api.spotify.com/v1/tracks/4BJPieJ44zehXy4zXND4Zx,https://api.spotify.com/v1/audio-analysis/4BJPieJ44zehXy4zXND4Zx,274181,4
Baker's Theme,Daedelus,0hroOCfcptvpwhzVNULGkx,0.384,0.646,3,-14.445,0,0.0438,0.0825,0.00051,0.133,0.478,90.08,audio_features,0hroOCfcptvpwhzVNULGkx,spotify:track:0hroOCfcptvpwhzVNULGkx,https://api.spotify.com/v1/tracks/0hroOCfcptvpwhzVNULGkx,https://api.spotify.com/v1/audio-analysis/0hroOCfcptvpwhzVNULGkx,189418,4
Fly,Kid Loco,4SXwggHPi8gL9h1bfWTGCc,0.391,0.711,8,-7.709,1,0.211,0.00137,0.0,0.136,0.514,89.545,audio_features,4SXwggHPi8gL9h1bfWTGCc,spotify:track:4SXwggHPi8gL9h1bfWTGCc,https://api.spotify.com/v1/tracks/4SXwggHPi8gL9h1bfWTGCc,https://api.spotify.com/v1/audio-analysis/4SXwggHPi8gL9h1bfWTGCc,214784,1
Superfresh - Solomun Remix,Jamiroquai,2blBnUT3yQJrzkjX6HNGdg,0.748,0.731,2,-9.519,1,0.04,0.00281,0.734,0.151,0.185,123.994,audio_features,2blBnUT3yQJrzkjX6HNGdg,spotify:track:2blBnUT3yQJrzkjX6HNGdg,https://api.spotify.com/v1/tracks/2blBnUT3yQJrzkjX6HNGdg,https://api.spotify.com/v1/audio-analysis/2blBnUT3yQJrzkjX6HNGdg,500700,4
Superfresh - Solomun Remix,Solomun,2blBnUT3yQJrzkjX6HNGdg,0.748,0.731,2,-9.519,1,0.04,0.00281,0.734,0.151,0.185,123.994,audio_features,2blBnUT3yQJrzkjX6HNGdg,spotify:track:2blBnUT3yQJrzkjX6HNGdg,https://api.spotify.com/v1/tracks/2blBnUT3yQJrzkjX6HNGdg,https://api.spotify.com/v1/audio-analysis/2blBnUT3yQJrzkjX6HNGdg,500700,4
Yo Sweets,Najee The 1,6bBsbRI3a0JOogQEm7Thtb,0.662,0.858,7,-6.333,1,0.289,0.0233,0.0,0.337,0.603,94.005,audio_features,6bBsbRI3a0JOogQEm7Thtb,spotify:track:6bBsbRI3a0JOogQEm7Thtb,https://api.spotify.com/v1/tracks/6bBsbRI3a0JOogQEm7Thtb,https://api.spotify.com/v1/audio-analysis/6bBsbRI3a0JOogQEm7Thtb,206000,4
Stuck Inside My Head (Extended Mix),Justin Jay,7MAIbm8EUkhdII8RCYhZhb,0.807,0.575,4,-7.49,0,0.0491,0.0323,0.813,0.0817,0.344,120.017,audio_features,7MAIbm8EUkhdII8RCYhZhb,spotify:track:7MAIbm8EUkhdII8RCYhZhb,https://api.spotify.com/v1/tracks/7MAIbm8EUkhdII8RCYhZhb,https://api.spotify.com/v1/audio-analysis/7MAIbm8EUkhdII8RCYhZhb,412375,4
A Network Betrayal,Cabbage,0zWbw3iFeWaET1LvbzZoyb,0.524,0.926,9,-4.751,0,0.119,0.0407,0.0,0.378,0.307,143.838,audio_features,0zWbw3iFeWaET1LvbzZoyb,spotify:track:0zWbw3iFeWaET1LvbzZoyb,https://api.spotify.com/v1/tracks/0zWbw3iFeWaET1LvbzZoyb,https://api.spotify.com/v1/audio-analysis/0zWbw3iFeWaET1LvbzZoyb,202934,4
Something To Remember Me By - Radio Edit,The Horrors,06LuRJJTHNgX7h2Ex3LniM,0.645,0.723,0,-8.696,1,0.0313,0.00243,0.194,0.0876,0.539,121.014,audio_features,06LuRJJTHNgX7h2Ex3LniM,spotify:track:06LuRJJTHNgX7h2Ex3LniM,https://api.spotify.com/v1/tracks/06LuRJJTHNgX7h2Ex3LniM,https://api.spotify.com/v1/audio-analysis/06LuRJJTHNgX7h2Ex3LniM,228908,4
So Will Be Now... feat. Pional,John Talabot,04rwBQOY3RtLCQI46CumpF,0.808,0.743,1,-9.04,1,0.0363,0.234,0.00113,0.509,0.528,116.981,audio_features,04rwBQOY3RtLCQI46CumpF,spotify:track:04rwBQOY3RtLCQI46CumpF,https://api.spotify.com/v1/tracks/04rwBQOY3RtLCQI46CumpF,https://api.spotify.com/v1/audio-analysis/04rwBQOY3RtLCQI46CumpF,415053,4
So Will Be Now... feat. Pional,Pional,04rwBQOY3RtLCQI46CumpF,0.808,0.743,1,-9.04,1,0.0363,0.234,0.00113,0.509,0.528,116.981,audio_features,04rwBQOY3RtLCQI46CumpF,spotify:track:04rwBQOY3RtLCQI46CumpF,https://api.spotify.com/v1/tracks/04rwBQOY3RtLCQI46CumpF,https://api.spotify.com/v1/audio-analysis/04rwBQOY3RtLCQI46CumpF,415053,4
So Much Love,The Enemy,0GgKmIyYP06Wj66VLA2ug2,0.473,0.873,0,-5.954,1,0.0487,4.91e-05,0.174,0.0954,0.663,138.081,audio_features,0GgKmIyYP06Wj66VLA2ug2,spotify:track:0GgKmIyYP06Wj66VLA2ug2,https://api.spotify.com/v1/tracks/0GgKmIyYP06Wj66VLA2ug2,https://api.spotify.com/v1/audio-analysis/0GgKmIyYP06Wj66VLA2ug2,205400,4
My Friend,Groove Armada,5LRxSyiIRHQD26h1mdM0Ir,0.473,0.867,2,-8.824,0,0.159,0.00866,0.691,0.0571,0.153,94.09,audio_features,5LRxSyiIRHQD26h1mdM0Ir,spotify:track:5LRxSyiIRHQD26h1mdM0Ir,https://api.spotify.com/v1/tracks/5LRxSyiIRHQD26h1mdM0Ir,https://api.spotify.com/v1/audio-analysis/5LRxSyiIRHQD26h1mdM0Ir,300267,4
Master of None,Beach House,3stWWPN41byqp8loPdy92u,0.492,0.344,5,-15.259,1,0.0259,0.674,0.531,0.0933,0.247,86.485,audio_features,3stWWPN41byqp8loPdy92u,spotify:track:3stWWPN41byqp8loPdy92u,https://api.spotify.com/v1/tracks/3stWWPN41byqp8loPdy92u,https://api.spotify.com/v1/audio-analysis/3stWWPN41byqp8loPdy92u,199414,4
tonite,LCD Soundsystem,4gKfuzqb1o1uAXr2xCMSQ7,0.767,0.787,2,-8.28,1,0.0566,0.0678,0.00509,0.43,0.839,121.102,audio_features,4gKfuzqb1o1uAXr2xCMSQ7,spotify:track:4gKfuzqb1o1uAXr2xCMSQ7,https://api.spotify.com/v1/tracks/4gKfuzqb1o1uAXr2xCMSQ7,https://api.spotify.com/v1/audio-analysis/4gKfuzqb1o1uAXr2xCMSQ7,347347,4
Sticks Not Twigs,The Cribs,7yqCaesFD5rLoemwBbYuPn,0.453,0.271,2,-16.531,1,0.0319,0.661,1.82e-05,0.123,0.335,126.076,audio_features,7yqCaesFD5rLoemwBbYuPn,spotify:track:7yqCaesFD5rLoemwBbYuPn,https://api.spotify.com/v1/tracks/7yqCaesFD5rLoemwBbYuPn,https://api.spotify.com/v1/audio-analysis/7yqCaesFD5rLoemwBbYuPn,139962,4
Standing In The Middle Of The Field,Cut Copy,26tlnKBG3LeFAX1sLysAev,0.706,0.845,0,-6.044,1,0.0413,0.458,0.0,0.224,0.689,115.002,audio_features,26tlnKBG3LeFAX1sLysAev,spotify:track:26tlnKBG3LeFAX1sLysAev,https://api.spotify.com/v1/tracks/26tlnKBG3LeFAX1sLysAev,https://api.spotify.com/v1/audio-analysis/26tlnKBG3LeFAX1sLysAev,331080,4
Close to Paradise - Instrumental,Soulwax,3wqPykKRNWrPRgTKDMKtGb,0.757,0.644,2,-12.808,1,0.0635,0.0316,0.906,0.119,0.693,104.996,audio_features,3wqPykKRNWrPRgTKDMKtGb,spotify:track:3wqPykKRNWrPRgTKDMKtGb,https://api.spotify.com/v1/tracks/3wqPykKRNWrPRgTKDMKtGb,https://api.spotify.com/v1/audio-analysis/3wqPykKRNWrPRgTKDMKtGb,427406,4
War Is Coming (If You Want It),Car Seat Headrest,76r8BBGixz8suvdjcxMze3,0.679,0.535,9,-6.391,1,0.0515,0.0924,0.00214,0.0707,0.755,99.95,audio_features,76r8BBGixz8suvdjcxMze3,spotify:track:76r8BBGixz8suvdjcxMze3,https://api.spotify.com/v1/tracks/76r8BBGixz8suvdjcxMze3,https://api.spotify.com/v1/audio-analysis/76r8BBGixz8suvdjcxMze3,206910,4
Una pietra può divenir seta,The Dark Side,5G5NWJGBsMxif5LJe9i3CF,0.342,0.774,0,-7.509,1,0.0747,0.596,0.0031,0.89,0.116,110.642,audio_features,5G5NWJGBsMxif5LJe9i3CF,spotify:track:5G5NWJGBsMxif5LJe9i3CF,https://api.spotify.com/v1/tracks/5G5NWJGBsMxif5LJe9i3CF,https://api.spotify.com/v1/audio-analysis/5G5NWJGBsMxif5LJe9i3CF,256784,4
Off-Piste,Photay,3Du0PkY1azjluiVSb9U5Ru,0.541,0.566,11,-10.337,1,0.0394,0.194,0.926,0.656,0.0685,104.978,audio_features,3Du0PkY1azjluiVSb9U5Ru,spotify:track:3Du0PkY1azjluiVSb9U5Ru,https://api.spotify.com/v1/tracks/3Du0PkY1azjluiVSb9U5Ru,https://api.spotify.com/v1/audio-analysis/3Du0PkY1azjluiVSb9U5Ru,276319,4
Art Bell,Frankie Rose,3efxBI0z12hREwHF0ryDm7,0.494,0.623,2,-7.606,0,0.0302,0.000575,0.898,0.14,0.334,135.26,audio_features,3efxBI0z12hREwHF0ryDm7,spotify:track:3efxBI0z12hREwHF0ryDm7,https://api.spotify.com/v1/tracks/3efxBI0z12hREwHF0ryDm7,https://api.spotify.com/v1/audio-analysis/3efxBI0z12hREwHF0ryDm7,154320,4
Feels Like Heaven,Ariel Pink,0ZyJxcM6VCJSVdIbLr5IBj,0.477,0.847,2,-3.862,1,0.0437,0.0479,8.6e-05,0.175,0.43,121.251,audio_features,0ZyJxcM6VCJSVdIbLr5IBj,spotify:track:0ZyJxcM6VCJSVdIbLr5IBj,https://api.spotify.com/v1/tracks/0ZyJxcM6VCJSVdIbLr5IBj,https://api.spotify.com/v1/audio-analysis/0ZyJxcM6VCJSVdIbLr5IBj,196107,4
Up All Night,The War On Drugs,0SOnnWLTThhi1BFoLE9CZ4,0.55,0.886,2,-5.25,1,0.0546,0.149,0.406,0.0682,0.185,127.007,audio_features,0SOnnWLTThhi1BFoLE9CZ4,spotify:track:0SOnnWLTThhi1BFoLE9CZ4,https://api.spotify.com/v1/tracks/0SOnnWLTThhi1BFoLE9CZ4,https://api.spotify.com/v1/audio-analysis/0SOnnWLTThhi1BFoLE9CZ4,383080,4
Fat Kiddo,The Districts,2MnziS5jqjxae4BbjkJW3B,0.654,0.365,2,-9.779,1,0.0271,0.137,0.0988,0.0679,0.49,75.058,audio_features,2MnziS5jqjxae4BbjkJW3B,spotify:track:2MnziS5jqjxae4BbjkJW3B,https://api.spotify.com/v1/tracks/2MnziS5jqjxae4BbjkJW3B,https://api.spotify.com/v1/audio-analysis/2MnziS5jqjxae4BbjkJW3B,167061,4
DEGREELESSNESS - Huerco S. Backyard Interpretation,Nathan Fake,1uwr6OWNxgEyoSZDlvo4fB,0.737,0.568,10,-12.44,0,0.172,0.221,0.884,0.153,0.818,150.695,audio_features,1uwr6OWNxgEyoSZDlvo4fB,spotify:track:1uwr6OWNxgEyoSZDlvo4fB,https://api.spotify.com/v1/tracks/1uwr6OWNxgEyoSZDlvo4fB,https://api.spotify.com/v1/audio-analysis/1uwr6OWNxgEyoSZDlvo4fB,582567,4
DEGREELESSNESS - Huerco S. Backyard Interpretation,Prurient,1uwr6OWNxgEyoSZDlvo4fB,0.737,0.568,10,-12.44,0,0.172,0.221,0.884,0.153,0.818,150.695,audio_features,1uwr6OWNxgEyoSZDlvo4fB,spotify:track:1uwr6OWNxgEyoSZDlvo4fB,https://api.spotify.com/v1/tracks/1uwr6OWNxgEyoSZDlvo4fB,https://api.spotify.com/v1/audio-analysis/1uwr6OWNxgEyoSZDlvo4fB,582567,4
DEGREELESSNESS - Huerco S. Backyard Interpretation,Huerco S.,1uwr6OWNxgEyoSZDlvo4fB,0.737,0.568,10,-12.44,0,0.172,0.221,0.884,0.153,0.818,150.695,audio_features,1uwr6OWNxgEyoSZDlvo4fB,spotify:track:1uwr6OWNxgEyoSZDlvo4fB,https://api.spotify.com/v1/tracks/1uwr6OWNxgEyoSZDlvo4fB,https://api.spotify.com/v1/audio-analysis/1uwr6OWNxgEyoSZDlvo4fB,582567,4
Keep Rock In,Groove Armada,0XdUefhexzfoIy6ixC5n8d,0.534,0.994,7,-4.045,1,0.0645,0.0404,0.763,0.132,0.283,123.95,audio_features,0XdUefhexzfoIy6ixC5n8d,spotify:track:0XdUefhexzfoIy6ixC5n8d,https://api.spotify.com/v1/tracks/0XdUefhexzfoIy6ixC5n8d,https://api.spotify.com/v1/audio-analysis/0XdUefhexzfoIy6ixC5n8d,170323,4
Caribbean Moon,Hinds,6zwmgf9ewDsfbaDOF2phGF,0.556,0.859,5,-3.468,1,0.0291,0.192,0.00141,0.575,0.715,134.194,audio_features,6zwmgf9ewDsfbaDOF2phGF,spotify:track:6zwmgf9ewDsfbaDOF2phGF,https://api.spotify.com/v1/tracks/6zwmgf9ewDsfbaDOF2phGF,https://api.spotify.com/v1/audio-analysis/6zwmgf9ewDsfbaDOF2phGF,159877,4
Cool Your Heart - Ludwig Goransson Remix,Dirty Projectors,0oqhviv1eDB6bAsUHclBu8,0.674,0.532,1,-5.769,0,0.154,0.291,0.00189,0.09,0.545,148.843,audio_features,0oqhviv1eDB6bAsUHclBu8,spotify:track:0oqhviv1eDB6bAsUHclBu8,https://api.spotify.com/v1/tracks/0oqhviv1eDB6bAsUHclBu8,https://api.spotify.com/v1/audio-analysis/0oqhviv1eDB6bAsUHclBu8,236959,4
Cool Your Heart - Ludwig Goransson Remix,Dawn Richard,0oqhviv1eDB6bAsUHclBu8,0.674,0.532,1,-5.769,0,0.154,0.291,0.00189,0.09,0.545,148.843,audio_features,0oqhviv1eDB6bAsUHclBu8,spotify:track:0oqhviv1eDB6bAsUHclBu8,https://api.spotify.com/v1/tracks/0oqhviv1eDB6bAsUHclBu8,https://api.spotify.com/v1/audio-analysis/0oqhviv1eDB6bAsUHclBu8,236959,4
Cool Your Heart - Ludwig Goransson Remix,Ludwig Göransson,0oqhviv1eDB6bAsUHclBu8,0.674,0.532,1,-5.769,0,0.154,0.291,0.00189,0.09,0.545,148.843,audio_features,0oqhviv1eDB6bAsUHclBu8,spotify:track:0oqhviv1eDB6bAsUHclBu8,https://api.spotify.com/v1/tracks/0oqhviv1eDB6bAsUHclBu8,https://api.spotify.com/v1/audio-analysis/0oqhviv1eDB6bAsUHclBu8,236959,4
Beautifully Unconventional,Wolf Alice,3KlMTh5mK0CVABfa2mXfSt,0.742,0.848,4,-4.067,1,0.0322,0.0252,0.00138,0.0706,0.724,104.481,audio_features,3KlMTh5mK0CVABfa2mXfSt,spotify:track:3KlMTh5mK0CVABfa2mXfSt,https://api.spotify.com/v1/tracks/3KlMTh5mK0CVABfa2mXfSt,https://api.spotify.com/v1/audio-analysis/3KlMTh5mK0CVABfa2mXfSt,133160,4
