danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,clusters,track.name,name,song_id,type,id,uri,track_href,analysis_url
0.388,0.559,6,-8.724,1,0.0277,0.0411,0.0522,0.089,0.0714,105.01,356060,4,4,looking for the rain,unkle,0KfZzIFYcgNHOeAitTKJw4,audio_features,0KfZzIFYcgNHOeAitTKJw4,spotify:track:0KfZzIFYcgNHOeAitTKJw4,https://api.spotify.com/v1/tracks/0KfZzIFYcgNHOeAitTKJw4,https://api.spotify.com/v1/audio-analysis/0KfZzIFYcgNHOeAitTKJw4
0.388,0.559,6,-8.724,1,0.0277,0.0411,0.0522,0.089,0.0714,105.01,356060,4,4,looking for the rain,mark lanegan,0KfZzIFYcgNHOeAitTKJw4,audio_features,0KfZzIFYcgNHOeAitTKJw4,spotify:track:0KfZzIFYcgNHOeAitTKJw4,https://api.spotify.com/v1/tracks/0KfZzIFYcgNHOeAitTKJw4,https://api.spotify.com/v1/audio-analysis/0KfZzIFYcgNHOeAitTKJw4
0.388,0.559,6,-8.724,1,0.0277,0.0411,0.0522,0.089,0.0714,105.01,356060,4,4,looking for the rain,eska,0KfZzIFYcgNHOeAitTKJw4,audio_features,0KfZzIFYcgNHOeAitTKJw4,spotify:track:0KfZzIFYcgNHOeAitTKJw4,https://api.spotify.com/v1/tracks/0KfZzIFYcgNHOeAitTKJw4,https://api.spotify.com/v1/audio-analysis/0KfZzIFYcgNHOeAitTKJw4
0.632,0.795,2,-8.121,1,0.0674,0.00447,0.198,0.0992,0.812,115.265,180095,4,7,unconscious melody,viet cong,1O4Ulr83BvwXPB7hthik46,audio_features,1O4Ulr83BvwXPB7hthik46,spotify:track:1O4Ulr83BvwXPB7hthik46,https://api.spotify.com/v1/tracks/1O4Ulr83BvwXPB7hthik46,https://api.spotify.com/v1/audio-analysis/1O4Ulr83BvwXPB7hthik46
0.417,0.754,9,-5.944,1,0.0566,1.42e-05,0.583,0.162,0.112,81.472,212925,4,4,living inside your love,flap jack,07Y01LbdRPuQv28pmJkKpw,audio_features,07Y01LbdRPuQv28pmJkKpw,spotify:track:07Y01LbdRPuQv28pmJkKpw,https://api.spotify.com/v1/tracks/07Y01LbdRPuQv28pmJkKpw,https://api.spotify.com/v1/audio-analysis/07Y01LbdRPuQv28pmJkKpw
0.271,0.857,0,-1.864,0,0.0587,0.00294,0.000148,0.0987,0.38,188.263,208769,4,1,belt & braces,the lapelles,5zqpVOXJz88HCfG2NGouga,audio_features,5zqpVOXJz88HCfG2NGouga,spotify:track:5zqpVOXJz88HCfG2NGouga,https://api.spotify.com/v1/tracks/5zqpVOXJz88HCfG2NGouga,https://api.spotify.com/v1/audio-analysis/5zqpVOXJz88HCfG2NGouga
0.362,0.92,6,-4.586,0,0.0653,6.56e-05,0.00899,0.0509,0.498,181.972,153527,4,1,motormind,baby strange,1MQKQQyXP7Fc1F2F1lrY0n,audio_features,1MQKQQyXP7Fc1F2F1lrY0n,spotify:track:1MQKQQyXP7Fc1F2F1lrY0n,https://api.spotify.com/v1/tracks/1MQKQQyXP7Fc1F2F1lrY0n,https://api.spotify.com/v1/audio-analysis/1MQKQQyXP7Fc1F2F1lrY0n
0.689,0.604,8,-8.166,1,0.0237,0.0671,0.477,0.0901,0.841,94.01,253231,4,7,iris,hercules & love affair,5TGeKKpj5efItMXwOeU5Kp,audio_features,5TGeKKpj5efItMXwOeU5Kp,spotify:track:5TGeKKpj5efItMXwOeU5Kp,https://api.spotify.com/v1/tracks/5TGeKKpj5efItMXwOeU5Kp,https://api.spotify.com/v1/audio-analysis/5TGeKKpj5efItMXwOeU5Kp
0.2,0.625,10,-7.843,1,0.0453,0.0935,0.0203,0.162,0.0362,134.682,334267,4,4,heavy pop,wu lyf,1S5hJpALHVEPGefPaEn5Jb,audio_features,1S5hJpALHVEPGefPaEn5Jb,spotify:track:1S5hJpALHVEPGefPaEn5Jb,https://api.spotify.com/v1/tracks/1S5hJpALHVEPGefPaEn5Jb,https://api.spotify.com/v1/audio-analysis/1S5hJpALHVEPGefPaEn5Jb
0.662,0.816,0,-5.535,1,0.0336,0.000653,0.165,0.115,0.407,107.007,278749,4,7,darkness,du tonc,69ANW7aitYWJiJLtSagww6,audio_features,69ANW7aitYWJiJLtSagww6,spotify:track:69ANW7aitYWJiJLtSagww6,https://api.spotify.com/v1/tracks/69ANW7aitYWJiJLtSagww6,https://api.spotify.com/v1/audio-analysis/69ANW7aitYWJiJLtSagww6
0.481,0.745,4,-3.645,1,0.026,0.0904,0.00261,0.29,0.398,95.604,191533,4,4,see through,splashh,0aAhlbUZQaMVxnKtEPoV2X,audio_features,0aAhlbUZQaMVxnKtEPoV2X,spotify:track:0aAhlbUZQaMVxnKtEPoV2X,https://api.spotify.com/v1/tracks/0aAhlbUZQaMVxnKtEPoV2X,https://api.spotify.com/v1/audio-analysis/0aAhlbUZQaMVxnKtEPoV2X
0.375,0.651,5,-7.999,0,0.0556,0.0292,3.02e-05,0.185,0.361,203.331,212973,4,1,you stood me up,benji hughes,0cgqDHh6YyKpHblSIqkg6o,audio_features,0cgqDHh6YyKpHblSIqkg6o,spotify:track:0cgqDHh6YyKpHblSIqkg6o,https://api.spotify.com/v1/tracks/0cgqDHh6YyKpHblSIqkg6o,https://api.spotify.com/v1/audio-analysis/0cgqDHh6YyKpHblSIqkg6o
0.469,0.93,7,-3.743,1,0.0643,0.00372,2.5e-06,0.104,0.634,134.946,160027,4,1,tin,spinning coin,5LV2HsHUudaDHbg1kk1iBw,audio_features,5LV2HsHUudaDHbg1kk1iBw,spotify:track:5LV2HsHUudaDHbg1kk1iBw,https://api.spotify.com/v1/tracks/5LV2HsHUudaDHbg1kk1iBw,https://api.spotify.com/v1/audio-analysis/5LV2HsHUudaDHbg1kk1iBw
0.44,0.639,0,-9.439,1,0.0276,1.57e-05,0.847,0.236,0.273,130.0,406965,4,0,sevens,moon duo,0lcUMvjQvTcR9AA6q5p1an,audio_features,0lcUMvjQvTcR9AA6q5p1an,spotify:track:0lcUMvjQvTcR9AA6q5p1an,https://api.spotify.com/v1/tracks/0lcUMvjQvTcR9AA6q5p1an,https://api.spotify.com/v1/audio-analysis/0lcUMvjQvTcR9AA6q5p1an
0.397,0.921,9,-5.397,1,0.155,0.167,0.000268,0.677,0.435,85.001,124640,4,3,lawn knives,born gold,4yRtscahxIaqXlcms7vcA6,audio_features,4yRtscahxIaqXlcms7vcA6,spotify:track:4yRtscahxIaqXlcms7vcA6,https://api.spotify.com/v1/tracks/4yRtscahxIaqXlcms7vcA6,https://api.spotify.com/v1/audio-analysis/4yRtscahxIaqXlcms7vcA6
0.728,0.81,11,-8.082,0,0.0476,0.0161,0.657,0.229,0.898,125.985,245238,4,8,impossible objects of desire (radio edit),fujiya & miyagi,2LBOlWECGgCtsjhVgm0qPq,audio_features,2LBOlWECGgCtsjhVgm0qPq,spotify:track:2LBOlWECGgCtsjhVgm0qPq,https://api.spotify.com/v1/tracks/2LBOlWECGgCtsjhVgm0qPq,https://api.spotify.com/v1/audio-analysis/2LBOlWECGgCtsjhVgm0qPq
0.602,0.827,5,-7.635,0,0.0412,0.000434,0.0191,0.253,0.773,141.939,229013,4,8,day glow fire,future islands,0LZhW3lcqLJLfXkjAYTkzj,audio_features,0LZhW3lcqLJLfXkjAYTkzj,spotify:track:0LZhW3lcqLJLfXkjAYTkzj,https://api.spotify.com/v1/tracks/0LZhW3lcqLJLfXkjAYTkzj,https://api.spotify.com/v1/audio-analysis/0LZhW3lcqLJLfXkjAYTkzj
0.205,0.446,10,-12.492,0,0.0381,0.423,0.0101,0.108,0.251,128.102,187101,5,9,fugaces,arca,64hxMTTqC5QVJDVHF8nybG,audio_features,64hxMTTqC5QVJDVHF8nybG,spotify:track:64hxMTTqC5QVJDVHF8nybG,https://api.spotify.com/v1/tracks/64hxMTTqC5QVJDVHF8nybG,https://api.spotify.com/v1/audio-analysis/64hxMTTqC5QVJDVHF8nybG
0.61,0.719,10,-7.331,1,0.0416,0.0672,6.17e-05,0.0879,0.571,107.528,225229,4,7,what equals love?,maximo park,1A89I3GZAAqz6hXmXgWTpW,audio_features,1A89I3GZAAqz6hXmXgWTpW,spotify:track:1A89I3GZAAqz6hXmXgWTpW,https://api.spotify.com/v1/tracks/1A89I3GZAAqz6hXmXgWTpW,https://api.spotify.com/v1/audio-analysis/1A89I3GZAAqz6hXmXgWTpW
0.618,0.498,3,-8.29,1,0.0259,0.0645,0.0301,0.291,0.818,80.055,196791,4,7,omaha,toro y moi,4vDQMtAXkPwRxEqM8oXtMQ,audio_features,4vDQMtAXkPwRxEqM8oXtMQ,spotify:track:4vDQMtAXkPwRxEqM8oXtMQ,https://api.spotify.com/v1/tracks/4vDQMtAXkPwRxEqM8oXtMQ,https://api.spotify.com/v1/audio-analysis/4vDQMtAXkPwRxEqM8oXtMQ
0.788,0.715,1,-8.991,1,0.0384,0.0975,0.00288,0.135,0.759,116.034,188247,4,7,interpassion,yelle,0lkLFSn0AX6x3MNx6bpG9L,audio_features,0lkLFSn0AX6x3MNx6bpG9L,spotify:track:0lkLFSn0AX6x3MNx6bpG9L,https://api.spotify.com/v1/tracks/0lkLFSn0AX6x3MNx6bpG9L,https://api.spotify.com/v1/audio-analysis/0lkLFSn0AX6x3MNx6bpG9L
0.874,0.685,7,-10.757,1,0.104,0.0709,0.0338,0.082,0.748,124.973,211171,4,7,eco,mula,7cqbT2NbpMITXBpTKXUFWN,audio_features,7cqbT2NbpMITXBpTKXUFWN,spotify:track:7cqbT2NbpMITXBpTKXUFWN,https://api.spotify.com/v1/tracks/7cqbT2NbpMITXBpTKXUFWN,https://api.spotify.com/v1/audio-analysis/7cqbT2NbpMITXBpTKXUFWN
0.439,0.864,4,-8.309,1,0.0548,0.000783,0.0472,0.0647,0.133,109.941,293364,4,4,it's not over,mirror people,63FcblRcfXfkUQgmmO5HsM,audio_features,63FcblRcfXfkUQgmmO5HsM,spotify:track:63FcblRcfXfkUQgmmO5HsM,https://api.spotify.com/v1/tracks/63FcblRcfXfkUQgmmO5HsM,https://api.spotify.com/v1/audio-analysis/63FcblRcfXfkUQgmmO5HsM
0.433,0.697,7,-6.515,1,0.0429,0.0191,0.00205,0.1,0.152,135.721,338933,4,4,prague '99,blaenavon,4208ZoK61OGFsfjOR4qSgg,audio_features,4208ZoK61OGFsfjOR4qSgg,spotify:track:4208ZoK61OGFsfjOR4qSgg,https://api.spotify.com/v1/tracks/4208ZoK61OGFsfjOR4qSgg,https://api.spotify.com/v1/audio-analysis/4208ZoK61OGFsfjOR4qSgg
0.912,0.868,11,-5.918,0,0.0931,0.341,0.872,0.15,0.611,129.059,237907,1,5,ribs out,fuck buttons,7GtSqh2ZQYpvMNK54warOn,audio_features,7GtSqh2ZQYpvMNK54warOn,spotify:track:7GtSqh2ZQYpvMNK54warOn,https://api.spotify.com/v1/tracks/7GtSqh2ZQYpvMNK54warOn,https://api.spotify.com/v1/audio-analysis/7GtSqh2ZQYpvMNK54warOn
0.503,0.835,11,-4.276,0,0.0502,0.0235,1.09e-05,0.321,0.533,118.086,227293,4,8,bonfire,the big moon,19KGqND0CPC1bL8ZlV6VV6,audio_features,19KGqND0CPC1bL8ZlV6VV6,spotify:track:19KGqND0CPC1bL8ZlV6VV6,https://api.spotify.com/v1/tracks/19KGqND0CPC1bL8ZlV6VV6,https://api.spotify.com/v1/audio-analysis/19KGqND0CPC1bL8ZlV6VV6
0.692,0.857,7,-6.794,1,0.0768,0.137,0.00015,0.0884,0.2,146.188,254440,4,4,lovers are dying breed,juveniles,3qwAZJKKn1ilvySX0mJiZT,audio_features,3qwAZJKKn1ilvySX0mJiZT,spotify:track:3qwAZJKKn1ilvySX0mJiZT,https://api.spotify.com/v1/tracks/3qwAZJKKn1ilvySX0mJiZT,https://api.spotify.com/v1/audio-analysis/3qwAZJKKn1ilvySX0mJiZT
0.49,0.79,0,-7.119,0,0.0404,0.012,2.44e-06,0.484,0.478,165.988,230080,4,3,audeline,alexandra savior,5JnNL4jlJFmyWHMHS7SE1c,audio_features,5JnNL4jlJFmyWHMHS7SE1c,spotify:track:5JnNL4jlJFmyWHMHS7SE1c,https://api.spotify.com/v1/tracks/5JnNL4jlJFmyWHMHS7SE1c,https://api.spotify.com/v1/audio-analysis/5JnNL4jlJFmyWHMHS7SE1c
0.486,0.899,2,-6.216,1,0.0582,0.000549,0.00155,0.305,0.713,136.152,275080,4,1,saint jerome,sea power,4bZdcYVCf3dY2btFZld63Q,audio_features,4bZdcYVCf3dY2btFZld63Q,spotify:track:4bZdcYVCf3dY2btFZld63Q,https://api.spotify.com/v1/tracks/4bZdcYVCf3dY2btFZld63Q,https://api.spotify.com/v1/audio-analysis/4bZdcYVCf3dY2btFZld63Q
0.467,0.887,7,-5.243,1,0.143,0.00329,0.000333,0.339,0.313,145.07,277646,4,1,back then,frmtn,6U0EPjy7ZISENHmucy9yPK,audio_features,6U0EPjy7ZISENHmucy9yPK,spotify:track:6U0EPjy7ZISENHmucy9yPK,https://api.spotify.com/v1/tracks/6U0EPjy7ZISENHmucy9yPK,https://api.spotify.com/v1/audio-analysis/6U0EPjy7ZISENHmucy9yPK
0.571,0.486,8,-10.81,0,0.0277,0.121,0.559,0.196,0.499,77.5,227653,4,6,on the level,mac demarco,0iiw0p7RfS4M8BO6ejNAsc,audio_features,0iiw0p7RfS4M8BO6ejNAsc,spotify:track:0iiw0p7RfS4M8BO6ejNAsc,https://api.spotify.com/v1/tracks/0iiw0p7RfS4M8BO6ejNAsc,https://api.spotify.com/v1/audio-analysis/0iiw0p7RfS4M8BO6ejNAsc
0.589,0.936,5,-4.367,1,0.0522,0.0186,0.000256,0.332,0.628,97.964,209773,4,7,juke,the new pornographers,1hvk18Utj3dxuBbH0aQsIm,audio_features,1hvk18Utj3dxuBbH0aQsIm,spotify:track:1hvk18Utj3dxuBbH0aQsIm,https://api.spotify.com/v1/tracks/1hvk18Utj3dxuBbH0aQsIm,https://api.spotify.com/v1/audio-analysis/1hvk18Utj3dxuBbH0aQsIm
0.77,0.495,1,-8.33,0,0.0277,0.138,0.963,0.0885,0.506,98.013,182160,4,6,cruisin,jimmy whoo,1BSRRdyw9LgiFH56nbBEiB,audio_features,1BSRRdyw9LgiFH56nbBEiB,spotify:track:1BSRRdyw9LgiFH56nbBEiB,https://api.spotify.com/v1/tracks/1BSRRdyw9LgiFH56nbBEiB,https://api.spotify.com/v1/audio-analysis/1BSRRdyw9LgiFH56nbBEiB
0.393,0.765,3,-7.247,1,0.0286,0.169,0.0701,0.192,0.28,166.015,299323,4,1,sinner,dbfc,2wOWgFayE5HFkL4uGxSOH0,audio_features,2wOWgFayE5HFkL4uGxSOH0,spotify:track:2wOWgFayE5HFkL4uGxSOH0,https://api.spotify.com/v1/tracks/2wOWgFayE5HFkL4uGxSOH0,https://api.spotify.com/v1/audio-analysis/2wOWgFayE5HFkL4uGxSOH0
0.37,0.579,1,-5.356,1,0.0306,0.131,0.727,0.11,0.04,114.972,274253,4,4,90 degrees,ladytron,6EaP0TTsa3p2XN3Vb6BKuX,audio_features,6EaP0TTsa3p2XN3Vb6BKuX,spotify:track:6EaP0TTsa3p2XN3Vb6BKuX,https://api.spotify.com/v1/tracks/6EaP0TTsa3p2XN3Vb6BKuX,https://api.spotify.com/v1/audio-analysis/6EaP0TTsa3p2XN3Vb6BKuX
0.389,0.879,6,-9.179,0,0.394,0.31,0.0341,0.464,0.188,120.41,381867,4,2,dancing in the smoke,actress,3KzNpsjTS4t8Oc5bJIQZ6y,audio_features,3KzNpsjTS4t8Oc5bJIQZ6y,spotify:track:3KzNpsjTS4t8Oc5bJIQZ6y,https://api.spotify.com/v1/tracks/3KzNpsjTS4t8Oc5bJIQZ6y,https://api.spotify.com/v1/audio-analysis/3KzNpsjTS4t8Oc5bJIQZ6y
0.481,0.917,8,-4.719,0,0.0719,0.000505,0.138,0.231,0.34,114.001,261187,4,8,while everyone was waiting,talk in tongues,7n3IX5DVIFqzS4TIsn0wAW,audio_features,7n3IX5DVIFqzS4TIsn0wAW,spotify:track:7n3IX5DVIFqzS4TIsn0wAW,https://api.spotify.com/v1/tracks/7n3IX5DVIFqzS4TIsn0wAW,https://api.spotify.com/v1/audio-analysis/7n3IX5DVIFqzS4TIsn0wAW
0.58,0.703,11,-7.487,1,0.0305,0.752,0.136,0.197,0.32,120.858,235787,4,9,caught in a lie,chastity belt,09xPDoj5XaoxHFKfr8ZI4f,audio_features,09xPDoj5XaoxHFKfr8ZI4f,spotify:track:09xPDoj5XaoxHFKfr8ZI4f,https://api.spotify.com/v1/tracks/09xPDoj5XaoxHFKfr8ZI4f,https://api.spotify.com/v1/audio-analysis/09xPDoj5XaoxHFKfr8ZI4f
0.524,0.504,2,-9.412,1,0.028,5.73e-05,0.876,0.0713,0.0787,127.055,334238,4,6,sea of blood,tall ships,3j7Snm5wabGMOcDALmC7FA,audio_features,3j7Snm5wabGMOcDALmC7FA,spotify:track:3j7Snm5wabGMOcDALmC7FA,https://api.spotify.com/v1/tracks/3j7Snm5wabGMOcDALmC7FA,https://api.spotify.com/v1/audio-analysis/3j7Snm5wabGMOcDALmC7FA
0.645,0.817,1,-4.039,1,0.0279,0.0276,0.00358,0.143,0.336,90.007,284042,4,4,origen,budaya,0Wu0LwBlaCcvGbgVS2GtLw,audio_features,0Wu0LwBlaCcvGbgVS2GtLw,spotify:track:0Wu0LwBlaCcvGbgVS2GtLw,https://api.spotify.com/v1/tracks/0Wu0LwBlaCcvGbgVS2GtLw,https://api.spotify.com/v1/audio-analysis/0Wu0LwBlaCcvGbgVS2GtLw
0.726,0.687,8,-8.824,1,0.0418,0.00702,0.00206,0.371,0.473,122.027,197353,4,7,tilt of his hat,the ruby suns,785QOCEEB68p5CG0dPiYkO,audio_features,785QOCEEB68p5CG0dPiYkO,spotify:track:785QOCEEB68p5CG0dPiYkO,https://api.spotify.com/v1/tracks/785QOCEEB68p5CG0dPiYkO,https://api.spotify.com/v1/audio-analysis/785QOCEEB68p5CG0dPiYkO
0.306,0.445,7,-11.259,0,0.0532,0.279,0.0537,0.324,0.0808,101.062,155439,4,9,we go home together,mount kimbie,71MGOqJ6rbrIQDoOeFIe5W,audio_features,71MGOqJ6rbrIQDoOeFIe5W,spotify:track:71MGOqJ6rbrIQDoOeFIe5W,https://api.spotify.com/v1/tracks/71MGOqJ6rbrIQDoOeFIe5W,https://api.spotify.com/v1/audio-analysis/71MGOqJ6rbrIQDoOeFIe5W
0.306,0.445,7,-11.259,0,0.0532,0.279,0.0537,0.324,0.0808,101.062,155439,4,9,we go home together,james blake,71MGOqJ6rbrIQDoOeFIe5W,audio_features,71MGOqJ6rbrIQDoOeFIe5W,spotify:track:71MGOqJ6rbrIQDoOeFIe5W,https://api.spotify.com/v1/tracks/71MGOqJ6rbrIQDoOeFIe5W,https://api.spotify.com/v1/audio-analysis/71MGOqJ6rbrIQDoOeFIe5W
0.391,0.685,2,-7.464,1,0.0349,0.0897,4.87e-06,0.2,0.504,122.838,162200,4,4,quando a maldita,ganso,01K2zCL1TaKxPsqN39lxhr,audio_features,01K2zCL1TaKxPsqN39lxhr,spotify:track:01K2zCL1TaKxPsqN39lxhr,https://api.spotify.com/v1/tracks/01K2zCL1TaKxPsqN39lxhr,https://api.spotify.com/v1/audio-analysis/01K2zCL1TaKxPsqN39lxhr
0.701,0.54,9,-12.43,1,0.0367,0.166,0.579,0.166,0.498,122.071,218044,4,6,island ö,flash seasons,76RQe3R6ynSNP9S7BVsd4Y,audio_features,76RQe3R6ynSNP9S7BVsd4Y,spotify:track:76RQe3R6ynSNP9S7BVsd4Y,https://api.spotify.com/v1/tracks/76RQe3R6ynSNP9S7BVsd4Y,https://api.spotify.com/v1/audio-analysis/76RQe3R6ynSNP9S7BVsd4Y
0.354,0.651,7,-7.385,1,0.0343,0.00815,0.428,0.16,0.0811,180.939,164000,4,1,surf,tommy cash,05kKhYnWLjlfndxy2RKI9O,audio_features,05kKhYnWLjlfndxy2RKI9O,spotify:track:05kKhYnWLjlfndxy2RKI9O,https://api.spotify.com/v1/tracks/05kKhYnWLjlfndxy2RKI9O,https://api.spotify.com/v1/audio-analysis/05kKhYnWLjlfndxy2RKI9O
0.413,0.972,2,-5.877,0,0.0628,0.000445,0.912,0.249,0.183,163.933,220770,4,1,the others,rendez vous,59mJLb7Ksjp7U63j6c2PhQ,audio_features,59mJLb7Ksjp7U63j6c2PhQ,spotify:track:59mJLb7Ksjp7U63j6c2PhQ,https://api.spotify.com/v1/tracks/59mJLb7Ksjp7U63j6c2PhQ,https://api.spotify.com/v1/audio-analysis/59mJLb7Ksjp7U63j6c2PhQ
0.519,0.259,0,-10.459,1,0.0376,0.619,0.0,0.0774,0.297,92.06,316584,4,9,the memo,father john misty,01RWOIuH2Ymn5HZ67tIt1L,audio_features,01RWOIuH2Ymn5HZ67tIt1L,spotify:track:01RWOIuH2Ymn5HZ67tIt1L,https://api.spotify.com/v1/tracks/01RWOIuH2Ymn5HZ67tIt1L,https://api.spotify.com/v1/audio-analysis/01RWOIuH2Ymn5HZ67tIt1L
0.318,0.462,6,-14.05,0,0.042,0.584,0.511,0.204,0.374,114.822,166905,3,5,lugere,flora yin-wong,0v82pojp5aofWbRivZcct8,audio_features,0v82pojp5aofWbRivZcct8,spotify:track:0v82pojp5aofWbRivZcct8,https://api.spotify.com/v1/tracks/0v82pojp5aofWbRivZcct8,https://api.spotify.com/v1/audio-analysis/0v82pojp5aofWbRivZcct8
0.748,0.761,9,-7.047,0,0.0324,0.0306,0.929,0.116,0.929,115.985,245160,4,8,i want you,david douglas,6voK6rfbjngB8mwPYetaMn,audio_features,6voK6rfbjngB8mwPYetaMn,spotify:track:6voK6rfbjngB8mwPYetaMn,https://api.spotify.com/v1/tracks/6voK6rfbjngB8mwPYetaMn,https://api.spotify.com/v1/audio-analysis/6voK6rfbjngB8mwPYetaMn
0.629,0.783,11,-7.494,0,0.0294,0.0104,0.741,0.086,0.374,126.02,276422,4,6,full of men,ulrika spacek,3HIts1tliRS6P7u8oF8sBX,audio_features,3HIts1tliRS6P7u8oF8sBX,spotify:track:3HIts1tliRS6P7u8oF8sBX,https://api.spotify.com/v1/tracks/3HIts1tliRS6P7u8oF8sBX,https://api.spotify.com/v1/audio-analysis/3HIts1tliRS6P7u8oF8sBX
0.592,0.665,2,-10.734,0,0.0357,0.114,0.891,0.238,0.495,142.029,451209,4,0,imaginary friend,thomas p. heckmann,1YXmPjFpUgKeSYQKS98HMC,audio_features,1YXmPjFpUgKeSYQKS98HMC,spotify:track:1YXmPjFpUgKeSYQKS98HMC,https://api.spotify.com/v1/tracks/1YXmPjFpUgKeSYQKS98HMC,https://api.spotify.com/v1/audio-analysis/1YXmPjFpUgKeSYQKS98HMC
0.587,0.797,7,-7.541,1,0.0293,0.000251,0.264,0.0967,0.357,119.986,316693,4,4,istediğin gibi kullan,jakuzi,7HR8kve6HoNO3JHEtWG0cK,audio_features,7HR8kve6HoNO3JHEtWG0cK,spotify:track:7HR8kve6HoNO3JHEtWG0cK,https://api.spotify.com/v1/tracks/7HR8kve6HoNO3JHEtWG0cK,https://api.spotify.com/v1/audio-analysis/7HR8kve6HoNO3JHEtWG0cK
0.318,0.803,0,-7.197,1,0.051,0.0158,0.954,0.372,0.152,139.888,293613,4,1,put the days away,sun airway,5KrQ7SRLO8IgFAHY2D61LH,audio_features,5KrQ7SRLO8IgFAHY2D61LH,spotify:track:5KrQ7SRLO8IgFAHY2D61LH,https://api.spotify.com/v1/tracks/5KrQ7SRLO8IgFAHY2D61LH,https://api.spotify.com/v1/audio-analysis/5KrQ7SRLO8IgFAHY2D61LH
0.49,0.968,9,-5.925,0,0.171,0.0559,0.296,0.397,0.455,136.166,405627,4,3,monkey riches,animal collective,41btg4nEPfPhQV1nqDzfPE,audio_features,41btg4nEPfPhQV1nqDzfPE,spotify:track:41btg4nEPfPhQV1nqDzfPE,https://api.spotify.com/v1/tracks/41btg4nEPfPhQV1nqDzfPE,https://api.spotify.com/v1/audio-analysis/41btg4nEPfPhQV1nqDzfPE
0.436,0.955,2,-4.447,0,0.0451,0.01,0.408,0.319,0.88,74.979,291027,4,8,tied up too tight,hard-fi,4bgsAlHKUx6JmHj6ELPClC,audio_features,4bgsAlHKUx6JmHj6ELPClC,spotify:track:4bgsAlHKUx6JmHj6ELPClC,https://api.spotify.com/v1/tracks/4bgsAlHKUx6JmHj6ELPClC,https://api.spotify.com/v1/audio-analysis/4bgsAlHKUx6JmHj6ELPClC
0.706,0.79,7,-6.944,0,0.143,0.0782,5.27e-05,0.207,0.67,120.003,205520,4,8,break my heart,yuksek,5l96os51Lenktt8Ew9UtYH,audio_features,5l96os51Lenktt8Ew9UtYH,spotify:track:5l96os51Lenktt8Ew9UtYH,https://api.spotify.com/v1/tracks/5l96os51Lenktt8Ew9UtYH,https://api.spotify.com/v1/audio-analysis/5l96os51Lenktt8Ew9UtYH
0.706,0.79,7,-6.944,0,0.143,0.0782,5.27e-05,0.207,0.67,120.003,205520,4,8,break my heart,monika,5l96os51Lenktt8Ew9UtYH,audio_features,5l96os51Lenktt8Ew9UtYH,spotify:track:5l96os51Lenktt8Ew9UtYH,https://api.spotify.com/v1/tracks/5l96os51Lenktt8Ew9UtYH,https://api.spotify.com/v1/audio-analysis/5l96os51Lenktt8Ew9UtYH
0.499,0.834,7,-5.328,1,0.0321,0.0552,0.000752,0.071,0.502,105.021,255067,4,4,sayangku,data,6m5ZkPIPh1ZiovqDrvqgQ1,audio_features,6m5ZkPIPh1ZiovqDrvqgQ1,spotify:track:6m5ZkPIPh1ZiovqDrvqgQ1,https://api.spotify.com/v1/tracks/6m5ZkPIPh1ZiovqDrvqgQ1,https://api.spotify.com/v1/audio-analysis/6m5ZkPIPh1ZiovqDrvqgQ1
0.759,0.609,7,-9.21,0,0.0357,0.0963,0.058,0.111,0.768,105.001,223547,4,8,strobe light,little dragon,1YpDK7tjwVeb1Av5Q7eLV2,audio_features,1YpDK7tjwVeb1Av5Q7eLV2,spotify:track:1YpDK7tjwVeb1Av5Q7eLV2,https://api.spotify.com/v1/tracks/1YpDK7tjwVeb1Av5Q7eLV2,https://api.spotify.com/v1/audio-analysis/1YpDK7tjwVeb1Av5Q7eLV2
0.659,0.82,10,-6.715,1,0.0321,0.00136,0.0738,0.112,0.68,139.961,218507,4,7,time on her side,future islands,5TO7BprYybGfK0gvcqMd9G,audio_features,5TO7BprYybGfK0gvcqMd9G,spotify:track:5TO7BprYybGfK0gvcqMd9G,https://api.spotify.com/v1/tracks/5TO7BprYybGfK0gvcqMd9G,https://api.spotify.com/v1/audio-analysis/5TO7BprYybGfK0gvcqMd9G
0.47,0.565,5,-8.67,1,0.0316,0.455,0.0306,0.107,0.338,117.685,235323,4,9,depending on you,nightlands,09MUhJJnHSjn8i38550Vl8,audio_features,09MUhJJnHSjn8i38550Vl8,spotify:track:09MUhJJnHSjn8i38550Vl8,https://api.spotify.com/v1/tracks/09MUhJJnHSjn8i38550Vl8,https://api.spotify.com/v1/audio-analysis/09MUhJJnHSjn8i38550Vl8
0.482,0.922,2,-6.506,0,0.066,0.411,0.00858,0.133,0.501,171.959,283555,4,1,fifteen years,jay-jay johanson,6YLwCviDTFusRcZaHrsvfd,audio_features,6YLwCviDTFusRcZaHrsvfd,spotify:track:6YLwCviDTFusRcZaHrsvfd,https://api.spotify.com/v1/tracks/6YLwCviDTFusRcZaHrsvfd,https://api.spotify.com/v1/audio-analysis/6YLwCviDTFusRcZaHrsvfd
